word,count
توازنهم,1
بظنهم,1
جيبهم,1
سينتقلون,1
وحمزاوي,1
حمزاوي,1
دافوس,1
وسيد,7
جه,2
فبركت,1
أعدته,1
مقهى,2
ملصقة,1
بقنبلة,2
لبائع,1
متعلم,8
تفبركها,1
مقلدة,3
وكاملة,2
وشجاع,3
وحرقهم,2
فليتفضل,1
ولينضم,1
والإستسلامية,1
والعربانية,1
والتوسل,5
بها هو شرك,1
بإعداد,3
بالتوكل,1
وحده والذهاب,1
فلا يلومن,1
وقبائل,4
الأورما,1
وثنيين,1
بليلة,1
ستصبحون,3
هنودا,1
حمرا,1
والفتاوى,5
فالمثل,1
حراميها,3
ونوفره,1
صريحين,3
دخلتم,2
وأخواتكم,2
تقصفونهم,1
تنجرون,1
وتتركون,4
أمتكم,5
عشتم,5
وستعود,2
والنجاد,1
والبريطاني,1
القروض,10
الفاحشة,4
عجزا,1
ضخما,1
ميزانياتها,1
فستجر,1
النفقات,2
متفرجة,1
الديمقراطيات,2
فبالنسبة,2
المتذرعة,1
اخترنا,4
الأبحاث,7
رفاهية,8
شراب,4
مستلزمات,5
والمصدر,3
للأطباء,1
والمعلمين,1
خريجي,7
نحسد,2
بابها,3
أميناتو,3
وبما أنها,1
الإصلاحي,1
بأنشطتها,1
الانفصالية,3
مقدسات,5
جواز,7
بانتمائها إليه,1
تعاقب,6
بإبعادها عن,1
وموسى,6
وصباحي,2
فالمهم,2
ومصالحهم,4
والنازية,3
مسنودة,1
بفيلق,1
7000 عنصر,1
3000 حرامي,1
الغدر 2700,1
الاسلامية,8
وشرفاؤه,1
شرفاءه,1
وعارمة,1
للتنديد,3
والنازيين,3
يصدقونه,1
بممارساته,1
والأول,2
المخرب,1
يعيننا,3
التحزب,4
لتخرج,1
والمثال,1
سيفرج,2
ويعيننا,2
الجرح,4
شعوبا,10
وتنظير,1
العنبتاوي,1
لرأيت,5
منذ 6,1
ولزيادة,1
وإحلال,1
احلال,1
واللائحة,2
اللائحة,1
لتكسب,3
ماهی,1
امریکا,1
يرضخ,3
للخنوع,1
والانبطاح,5
الانبطاح,12
بعناية,3
لحضوره,1
النباء,1
متشابكي,1
حاملين,1
أكفانهم,1
السام,2
ببلاش,8
فليش,2
المضادات,1
لأنه ما,1
دبابته,1
لبوش,3
بالبطولة,2
أعطف,1
لضحالة,2
خبرتك,1
وضيق,4
أفقك,1
بأمريكا وبطلك,1
الأفشل,2
يا ضياء,1
بقراءة,6
بمراجعة,4
ما سمعتم,1
وغرتكم,1
بإفراج,1
سلطة رام,1
ومبنى,2
جنيد,1
عبد الرحمن,5
تلفيت,1
خاله,2
المنتهكة,5
بتطبيق,9
فرضها,7
وتقضي,3
ويخوفونك,1
وتتوسع,1
نطاقات,1
عوامل,8
بالأقرباء,1
وأسكنه,6
بنك,3
المودعة,1
نسترجعها,2
وتستثمر,2
ويستفيد,1
بالفائدة,2
سكراب,2
بمادة,3
يلتقط,2
بجوارها,1
المستغرب,5
لاقيين,1
قيين,1
بوارج,3
جنبها,2
وطاطا,1
طاطا,1
النحاسية,2
تحمر,1
والمتشدقون,1
وتجلغون,1
والنقد,7
طاغوتهم,1
ليدخل,2
مترجلا,1
انقلابا,4
ووداعا,1
خسارتهم,4
تنفيذهم,1
لأجندات,1
بخطر,3
صراعا,2
بالمتمردين,2
دعموهم,2
الأسد 245 ، وهدم 100 منزل,1
وأعدم 400 ميدانيا,1
المتمردين,10
بنادقهم,1
وصواريخهم,3
وزهور,1
والعمانية,1
قحطانية,1
عمومة,1
فروابط,1
والقرابة,1
يسارعوا,2
تعليميا,1
والطالبان,6
حربة,3
ويتقبل,2
الأنترنت,4
سـمي,1
والمسجلين,1
وبلطجية,4
أحبابا,1
ومؤيدين,4
ومنضمين,1
مهد الثورة,1
دلوقتي,1
رسامين,1
فنانين,3
ونبينا,4
ووطنيتك,1
وعروبتك,1
الدرب,7
ووفقك,1
الصلاح,2
سيفض,1
وسينتقل,1
الغلبان,5
اشتراكي,1
بديلهم,1
الاسف,4
وراءها ، الصهيوشيطنك,1
يزروعون,1
الخلايا,5
ليأكل,3
صبرا جميلا,1
يداولها,2
وشرودها,1
ورقع,1
لألعاب,1
كاربوفية,1
وحشر,1
برزنسكي,1
وكيسنجر,1
وبيليه,1
لا يفهمون,5
ما تكتبون,1
تلاعبا,3
بعيشة,1
طلباتهم,3
الواهية,7
وما عجبهم,1
ما يستطيع,2
حريصا,3
مساندته,3
قردين,1
ونعجة,1
40 مليون,1
الصهيون,8
يحاصرونكم,1
ويضعونكم,1
يــضــعــوكــم,1
بالأمل,1
تتقاتلوا,2
يحوطونكم,1
تــعــالــى,1
أوفر,2
غيغا,2
يلوج,1
الأندرويد,1
لأربع,1
بوكس,4
بجودة,1
تطبيقات,4
لولي,2
وبالبطانة,1
وما قرأتم,1
تساهله,1
والمنحرفين,1
أخشاه,3
سيعم,1
فنصيحتي,1
المقننة,3
لخروج,4
الخانعون,1
جبنهم,3
وخنوعهم,2
للخانعين,1
والسويداء,5
خنوعهم,1
وجبنهم,3
سنبني,2
متحفا,1
متحف,5
خنوع,2
تبتلع,2
سباتنا,3
لانقلاب,1
ناعم,1
ما قل,1
وجاهزة,1
بيوم,19
المكمل,3
أعلنه,2
وإقليمي,1
ومحلي,1
بدهون,1
ينزحون,2
مقتول,3
وحياتك,3
ليطير,1
لوطني,2
أوساخ,1
مشتركا,2
وأصالة,1
أصالة,4
وحريتها,2
بوقته,1
عنيد,3
تنسوني,1
ناطرينكن,1
طرينكن,1
توصلوا,3
توصلون,1
انتهاكاتها,1
للتحجج,1
متمردي,2
ستطلع,1
تعرفونه,3
استهلكه,1
ورواد,1
الفندق,10
ومقهى,1
معلقيكم,1
متعطشين,2
للدمار,2
نسو,4
كزبد,1
وأمانا,1
ونريدها,1
بسيارته,2
ويتفقد,1
نحبك,8
وفضائيات,3
للغطاء,1
الاعلامي,4
للروح,3
تابعتم,2
وقرأتم,1
قرأتم,4
المكتوبة,2
ومخصصات,1
قدحا,2
وباطلا,1
المرجلة,2
كقائدهم,1
أملي,4
أوعوا,1
ويحتم,1
يتهاون,4
لعكس,1
لينتصر,2
ليحمي,1
المركزية,9
فباكستان,2
قاسيا,5
يتخيله,1
يلم,5
ومفاوضتها,3
لنزع,3
لا ينصاعوا,1
للضغوط,2
نسأله,3
تشققهم,1
احتضانهم,2
أراضيهما,2
أصبحتا,4
كالأردن,2
والقنوات,6
تعرفونها,2
إذاعات,1
الدائمة,1
تترككم,1
لتعلمكم,1
التعابير,1
وشاذة,1
المصفحة,1
بكشل,1
تصفيح,1
تربطوا,1
بمقاومة,2
وشرها,1
ذنبكم,1
وستبوء,1
محاولاتكم,2
مهين,2
لتفكروا,1
لتشاهدوا,1
كل من أعان الأمريكان ولو بكلمة ،,1
أعانها,1
بدورهم,4
قتلوا أو,1
النساء والأطفال,1
ضمنهم,5
بربجندا,1
يا حلبي,1
الحلبيون,1
عودتكم,2
فالجميلية,1
شردكم,1
دكم,1
وقتلنا,2
وقوفكم,4
محنتنا,1
حببنا,1
قدرنا,3
وأيده,2
فخورون,3
بملكنا,1
وبوطنيتنا,1
بوطنيتنا,1
وغيرتنا,2
غيرتنا,2
الحسود,1
المناظر,1
بالإيمان,4
ويدركون,2
الإمامة,2
لظننت,1
بالسرائر,1
السعودية المعروفة,1
بكرامها,1
الفائض,2
المساهمة,4
تشاؤم,2
والمطافئ,1
وتفاجأت,1
قطة,1
قعت,2
المهجرين,6
ثقافيا,6
باللهجة,2
خيركم,5
ونتوقع,2
تناست,3
أورما,2
هينا,4
ثير,4
انتباه,5
الأوساط,6
منظماتهم,2
ماتهم,2
الحقوقية,15
والاستنكار,5
والولولة,2
يثيرها,2
ثيرها,2
وعضوا,2
إقليما,2
فليعي,2
صب,6
وعاصمته,1
بواسع,5
المبرر,7
أزمتهم,1
بمخالفة,1
للتفاهمات,1
الفصائلية,1
والحرص,4
المنجزات,1
وميليشيا,1
نسائهم,6
لا نطلب,1
معروفهم,1
بمبادراتهم,1
أهانوا,1
ولا طردوهم,1
التزموا,6
وجاره,2
أبيل,1
اللير,1
للجنوب,10
القش,3
كبيات,1
منعا,3
للانكسار,1
يكسره,1
وينادي,8
بتكفير,1
مدح,3
لعلى,6
وصفه,5
وإنك,3
أو ليس,4
فظا,1
غليظ,1
لانفضوا,1
وخدامين,1
فالعلماني,1
قرض,2
والليبرالي,3
سيبي,1
البدوي,2
ويا ليتهم,1
جنيها,1
ويمحقون,1
بماله,6
ولسانه,1
قلع,3
النزعة,4
الأكرم,3
هرة,2
فأدخلها,1
يشعلون,3
سميتموها,1
وأبائكم,1
لتحرقوا,1
بشعارات,6
وطلعنا,1
لنكتشف,1
نبهنا,1
للخطف,1
الفدية,4
والرمي,2
الطوابق,2
والمشافي,3
الأطباء,14
والمهندسين,2
تعيدنا,3
1500,4
لبقايا,2
يحققوه,1
حمدين,6
الوطيدة,1
وما فيه,1
مافيه,1
وحمدين,5
وبرادعي,2
شبيك,1
لبيك,9
ونهار,2
ما تشاؤون,1
شائعات,2
ووووووووو,1
ما طلبتموه,1
إلا رضاكم,1
ولا تنسونا,1
بركاتكم,1
شهادات,9
آخرها,8
فريدم,1
هاوس,2
والإلغاء,1
والكبت,3
لنشرات,1
قناة الجزيرة التي,1
محبون,2
للعلمانية,5
صرفا,1
للأنظار,1
بمكافأة,1
جهوده,6
سيظهر,11
رأيكم,14
تقتلونهم,2
الرهينة,1
هذا الإجرام,1
تكرهون,6
تغلي,4
لجمعة,1
تقض,2
وجاءت,7
جائت,1
كضربة,1
استباقية,1
ولصرف,1
لصرف,3
عارفا,2
ملائم,1
ممطر,1
وغائم,1
تغيب,6
رومانيا,2
شكمان,1
تعتذر,2
وتنسحب,1
يراوغ,4
يضره,2
انفضت,1
للمراوغة,1
الكيزان,7
وتخليصنا,1
ذرف,3
ويرتقوا,1
ويخاطبوا,1
الفعلية,5
وتخليصها,1
الحفنة,1
مؤيديهم,1
ليحافظوا,1
لو اضطر ماهر,1
فلا تستغربوا ، ومن,1
راقب,5
رد كيدهم إلى,1
حفرهم,1
يحفرون,1
سينصره,1
للجزائر التي,1
لمصر التي,1
الغازين,1
التشييد,1
بهنري,1
ركائز,2
نظم,8
الجسر,3
لتزويد,1
أوصانا,3
ولا توجد تفرقة,1
المنتخبة,10
والقومجية,1
يحترموا,7
أستاذهم,1
ما نراه,5
الشتم,8
لمدينتي,1
محاربين,1
ببلدانهم,2
يا خليج,1
يا تركيا,1
ليخبره,1
النباح,2
مثقفي,3
تتحفظ,2
وتقدم,10
قال لك,2
يزعلنا,1
ونلقى,1
يا العنبتاوي,1
تضحكني,2
بمقولة,3
ومسخ,1
خلال 18,1
بتحالفهم,1
ومؤيدي,2
اذنابهم,1
تجبرك,1
والتوحيد,2
لربك,2
واتقي,2
غيرتك,2
بلجم,1
مطمئن,5
مستندا,1
ثوابت,5
لعلمهم,1
لتهزموهم,1
نكراء,3
وتثبتوا,1
دستورهم,2
للعجلة,1
التبادل,2
ال500,1
أسير,8
المتبقين,1
ودهاء,4
ولقوة,1
ستفعله,2
والت,1
وأمعن,1
امعن,1
تقتيلهم,1
جهازا,3
مناهضة,1
يختفون,2
مراقبا,2
بالآراء,1
مدارسنا,2
ومستشفياتنا,1
مستشفياتنا,1
مرافقنا,1
خدمتكم,1
مساعدتها,6
الأبدى,1
المخلين,1
وتقديمها,3
الباحث,8
المتعطشون,1
لا يضطر,1
لحمايته,4
خرستم,1
وأبواقكم,1
إلا بعد,2
شعاراتكم,1
وتصفون,1
بالعميل,3
لغتكم,2
حيادكم,1
الاتحادية,4
لقطعان,1
وقتنا,1
ويشمل,2
بالخصوص,9
للقول,2
ستليه,1
تزمرون,2
عصابتكم,2
انفضح,2
كلوا,3
أناملكم,1
وأطرافكم,1
وشبيحتهم,3
الأنذال,5
كالفئران,3
والحمير,1
المستنفرة,1
لا ينفعكم,1
لا مال,1
ولا البوطي,1
ولا بشار,1
ولا حسون,1
تنقلبون,1
وتراث,1
مبالين,3
ضيوفها,2
صحفيوها,1
البارعين,1
لفلان,2
زعيما,5
لناس,5
كسيدنا,1
فبعض,3
فولاذ,1
وعنوان,2
دروسكم,1
مناهج,4
فسرتم,2
المنفق,1
والممسك,1
توادهم,4
وتراحمهم,4
والليبراليين,6
بالعلمانيين,2
اللیبراليين,1
کل,6
ما يرام,1
فيكيدون,1
النواحي,12
الصناعات,5
الإعجاز,4
مدمرتين,1
بأقوال,3
سنقيم,1
تمثالا,1
يرتديه,2
ويعلق,2
الشرفات,1
والنوافذ,1
للجبروت,1
مصنوع,1
بعيون,4
فالانهيار,1
لميلون,1
لا يعتبرون,2
لاجئين,6
ميسوري,1
ويسكنون,2
شقق,1
تسمين,1
أسمتها,1
بالإرهابية,1
والإرهابية,1
الأرهابية,1
الأمريکان,1
وتخاذل,5
لنصرتهم,1
واجهت,2
وسخط,1
محاضرة,1
راغب,1
السرجاني,1
وإنتاج,1
ضاعفوا,1
إنتاجهم,1
احتاجوا,1
لمد,1
ومضيعة,4
واشتغلوا,1
جهدكم,1
حملاتهم,1
يمدونهم,2
بالتأييد,1
وما جاورها,1
ماجاورها,1
حملات,15
أذنابهم,5
قروض,4
مينامار,3
البوذيين,5
الحول,2
لمساعدتنا,1
لأمته,2
تاجا,4
والنخوة مرفوع,1
تهدموا,1
بنيتموه,1
بأيدكم,1
فالأعداء,1
الرقيب,2
شعارنا,6
المودة,1
ولنري,1
والقامشلي,1
لا تسيطرون,2
الأخيرة لإزالة,1
قد اقتربت,1
عطش,3
استئصاله,4
جذوره,12
وتنجح,1
المباركة ؟ هذا ما سنعرفه,1
تفجرون,1
اختطفطم,1
أطلقتم,2
رويتم,1
محوه,1
أستحي,4
وتتحاور,1
تشويش,7
فاتهم,2
تيمية,5
المقدسي,3
استقبلت,4
الممول,3
معدوما,1
بأجمعه,3
لا أخلاق,1
الانسانية أتوا,1
والأم,2
بشبيحته,2
يمزح,1
قوة ، قصف,1
فاشتدت,1
عزائمهم,1
بيانهم,1
للانشقاق,1
يقودهم,3
كبشار,2
وقرب,1
نقرأه,1
السطور,8
أقواما,2
تصبكم,1
ينكشفون,1
ليفضحهم,1
خفتم,3
عيلة,1
فسيغنيكم,1
فضله,5
واختبار,1
لصبركم,1
والتفافكم,1
والاستهتار,2
وحسم,2
وببطشه,1
ودمويته,1
يماطل,3
مجاراة,2
دولوها,1
ما يكن,1
الملومون,1
مهادنة,4
وآلته,1
النقاشات,2
باستخبارات,1
وعزل,3
ادخال,1
ومستشفيات,3
انفجارين,2
فرعا,3
بشمال,2
افتراض,2
لمخابراتك,1
الوحشية المسلطة,1
بطولي,5
انتقامي,2
كرد,8
مرسومة,1
ضد المسلمين,1
1095,1
أوربان,1
تكملة,7
لخطتهم,1
الجالسين,1
منابر الحكم,1
الأبدي,6
انهدر,1
رزق,5
وحشة,3
إجماع,10
بحرمة,2
لا يراعون,1
الدوس,1
مظهره,1
ما زاد,1
انتصارها,1
. وقريبا,1
فعملاء,1
بوجهها,1
ويتهاوى,2
بشموخ,1
سمعان,1
نتيجتها,2
مصدرا,5
للطاقة,4
ولتدوير,1
البلاستك,1
والورق,1
وعلب,1
للاستثمار,3
ومردودها,1
ستضربون,1
متجدد,4
الميثان,1
ستغوص,1
وتغرق,2
أمواج,3
والمحلي,1
لوسام,1
لا يعني,8
ستراه,3
التدريج,3
"20,000",2
غامضة,5
إعلامها,3
قلتهم,2
يحسبها,2
لمهاجمة,1
سفارتها,2
المتنطعين,1
والحشاشين,1
يحملونها,1
وراحت,5
ضخامة,1
بالقيمة,1
مقارنتها,2
بإجمالي,1
الموازنة,2
ب400,1
يشيل,1
أحبها,1
القطعية,1
يكرره,1
والاشتراكي,1
هوى,4
ما يشير,1
متطرفين,7
ستندم,2
ندما,2
شديدا,7
تعاونا,2
أبديا,3
ويمتنعوا,1
يمتنعو,1
يشعلها,1
لأزمتهم,1
المستعصية,1
نشبت,2
وطائفته,5
يستثيروا,1
ليدمر,2
يطهرون,2
سيأتيك,1
الديوث,1
المفاجأة,3
بعلاقاتها,1
المفاجأة هي,1
وسوريا ، وإيران,1
وماليزيا . كيف,1
أوروبية,8
السويد ، وفنلندا,1
ما خفي,1
يسلمون,2
مواطنيهم,3
غوانتانامو,5
إلى متى,2
اتفقنا,4
كلاكم,1
تحتج,4
طمع,5
مثقلة,2
بطونكم,4
الصائمون,1
يفطرون,1
بطران,1
صيامكم,1
والشبيحة تجاوز,1
الخمسة,9
6000 قتيل,1
يتحفظ,1
الاصطدام,1
تعويض,11
وحرصا,1
وتنبيه,2
تنبيها,1
يتعظوا,2
حطام,1
ممانع على,1
مشاكله,9
وانتسب,1
وامتناني,1
وأخص,8
تخليه,2
فتحاوية,1
فاقدو,1
مجرمو,5
حاقدو,1
مجتمعا,3
أذهلتم,1
الحضري,1
بخباثتكم,1
وقذارتكم,1
وتشبعكم,1
بصفات,3
ليقل,1
وعروض,1
عروض,3
الإقراض,1
بفوائد,1
للتركيع,1
اخوة,1
يريدك,3
قدميك,2
تركيعك,1
المشتاق,2
فواجهها,1
عقائدي,2
عزلا,1
بالخطإ,2
فردي,7
فاعله,1
تجرى,3
إجمالي,2
للجنائية,1
ومعارضاتهم,1
تتكتل,1
يتبادلون,4
الأدوار,10
"1,750,000",1
750,1
ومعارضاته,1
وكلي,5
قناعة,12
نتقن,1
لتجلس,1
سموات,1
أ ليس,4
ذاتهم,3
نسرع,1
واللاأخلاقي,1
لنفك,1
تفوقوا,2
الصوري,3
بالنهار,3
لتجنيد,2
طاقات,1
والإعلامية,5
الاعلامية,1
لحاول,1
وأنصارهم,2
انصارهم,1
الإيعاز,2
لحليفه,1
لاقتلاع,4
وأوصلوا,1
يرها,1
أعدوا,6
جوزيف,1
زالات,1
إحتل,2
وقسموها,1
قسموها,1
لدويلات,2
كدويلات,1
ومالي,6
ونضر,1
وسيبدأ,3
وخونة,8
وعملياته,1
الاجتياحات,1
أحدا منهم,1
وجواسيس,3
ونظل,2
رافعين,1
صبوا,3
ليعزلوا,1
هباء,9
منثورا,3
وستثبت,5
وكيليكس,1
ترابط,1
والمراسلين,3
كقناة,7
يغزونها,2
لأطعم,1
وضمن,2
مستقلبهم,1
والمشاريع,2
والصناعية,2
فقروض,1
تعجيزية,1
الاقتصاديين,1
